11375,13.22797389498665
11357,13.124986137296219
11211,10.190620272314675
11215,11.545040650406504
10023,8.64275987290059
10019,7.672019765287215
10305,10.613865862848531
11223,15.032375979112272
11105,11.890159574468084
10308,11.02527181898325
11205,10.93026941362916
11212,12.783878213127029
11214,12.297349397590361
11226,11.463302752293577
11373,12.256103637269556
10021,9.348541114058355
10024,11.27205199628598
10306,13.3464648065948
11217,11.794294770206022
11415,16.20828331332533
11230,13.70981828426539
10002,8.459221501390177
11385,12.116643929058663
10457,7.776584867075664
11235,12.978794877178249
10009,8.312837108953614
10012,8.432038834951456
10314,11.037721984078383
11204,14.825915369436528
11229,15.235844155844156
11365,14.84371492704826
10312,9.823375163888368
10458,8.631382316313823
10016,8.307563025210085
10011,8.815196078431372
11370,13.858087992060867
11231,10.020034344590727
10025,9.329971988795519
11372,11.439619651347067
10467,11.352047070360383
10453,7.536534446764092
11209,14.599898921832883
11358,15.018579562481271
10027,8.17469244288225
11203,14.34348974202722
11355,12.932705788103345
10115,11.0
11210,13.983381642512077
10014,9.023571713943268
11374,12.893434169817807
11691,8.813315926892951
11237,8.388647866955893
11238,11.151215602457922
11368,11.045344325897187
11413,12.504914349901712
11429,13.980227023068473
10470,12.521509433962263
11369,12.84190354519323
10075,9.795637198622273
11106,11.555258942872397
10010,8.482758620689655
11421,15.882136279926335
11693,7.897334649555775
10003,9.077200205867216
11218,13.431041844577285
11201,10.743630938719303
10065,8.891316220644457
11694,8.053841309823678
11222,9.474183644990232
11354,13.445003594536304
10468,10.302589570769776
11234,15.837054807159992
10036,7.866342648845687
10017,7.676108374384237
10038,8.00561797752809
11232,8.085628442663996
10048,2.909090909090909
10026,9.537026568682872
11101,8.373805855161788
11219,12.414359455654623
11412,14.570593525179856
11361,14.5
11364,15.603030753231318
11432,12.701889644746787
11356,11.254921928038017
10452,8.336748182419035
11362,14.487919305653296
11216,10.843731778425656
11249,8.245694603903559
10461,11.495910780669146
11102,9.779252110977081
11427,14.185176243360695
11414,12.275964391691394
11207,9.53876763535512
11233,10.383525822619307
11206,7.938717216307452
11692,4.962962962962963
10013,6.782685512367491
10280,8.155555555555555
10128,9.599803343166174
11220,11.489438202247191
10028,9.33527696793003
10456,8.375599360681939
10460,8.04798962386511
11418,13.03239875389408
10465,12.18865671641791
11228,14.575489925476125
11103,9.323411816970236
10309,8.871303485874773
10466,12.623360399750156
11377,12.277500462192641
11221,10.18216740800647
10463,11.151984238671545
11225,12.759942672877106
10022,8.013341804320204
10001,7.365882352941177
11434,12.516149623388229
11224,7.8433128147733635
11236,14.941714462873973
10032,8.376447876447877
10304,11.128450106157112
10307,9.68691059977367
11367,13.864531529739407
11213,12.355060034305318
11366,14.883299110198495
10029,8.043264942016057
10310,12.069547796222095
10459,8.521649484536082
11416,15.898830409356725
11208,8.27241641337386
11104,12.578947368421053
11426,14.618654560462238
10031,8.759364820846905
11420,15.415192307692308
10301,13.175462882851704
11360,14.194154488517745
11411,14.076118915387129
10454,7.868595539481616
10473,10.087110481586402
10462,9.583745059288537
11422,12.776077657124054
11417,14.11839445567427
10034,7.092961487383798
10474,5.970349309504468
10018,6.0476190476190474
10303,8.30586319218241
10069,4.955357142857143
10040,7.581667815299793
11435,13.103289625028756
11363,13.155563689604685
11004,14.2541822721598
10471,13.381374722838137
10033,8.174946004319654
10035,8.350989834135902
00083,16.505364806866954
10472,9.901544986367767
10005,6.138461538461539
10469,12.754036087369421
11433,12.593085860017002
10037,8.784522003034901
10004,6.6581196581196584
10007,6.284023668639053
10475,10.548440979955457
11697,4.666666666666667
10039,8.967616580310882
11379,13.958431540604243
11423,13.558262400939244
11428,13.867304015296368
11040,14.951190476190476
11378,12.740848037924678
10030,8.534653465346535
10302,11.391380060949064
10455,8.087368421052632
10451,7.599470666078518
10020,6.595744680851064
11001,15.14307931570762
11005,13.241830065359476
11436,14.97054945054945
11419,15.709333333333333
10111,8.16
10281,7.71830985915493
11239,11.144805876180483
10464,12.488439306358382
10282,7.930434782608696
10006,6.375
11109,6.266666666666667
11096,4.666666666666667
11430,5.054054054054054
11371,11.85344827586207
11451,9.88888888888889
11251,7.75
